ID,Text,Sub-task A,Sub-task B
C59.2321,তুই নিজেও একটা ভিখারী মহিলা😡😡😡 ছোটলোক বড় হইলে এমনি হয়,OAG,NGEN
C59.2356,Ami r just nite parchi na ohhh ki re...aki gan ak mas dhore sunch,CAG,NGEN
C62.155,নাস্তিক নাস্তিক নাস্তিক,OAG,NGEN
C44.317,"Vai bon noy ,didi vai er modde prem 😅😅",NAG,GEN
C59.271,Ek dam right,NAG,NGEN
C46.171,"Ai suarer bachara tora musolman musolman kor 6is keno toder hindur jat ra ai
sob kore na. Ki
Ke hindu ar ke muslim amra sobai manus je ba jara ai kaj korbe tader aktai
sasti ar se ta holo fasi .mirtu.",OAG,NGEN
C59.826,রানু ভিকারি।,OAG,NGEN
C45.197,কোন জায়গা ভাই,NAG,NGEN
C59.1138,অনেক ভাল লাগল 🇺🇸🇺🇸🇺🇸,NAG,NGEN
C45.238,চুদা চুধি,NAG,NGEN
C45.259,জগন্য,NAG,NGEN
C45.715,ঠিকানাটা বলো,NAG,NGEN
C59.1196,Tui pagli,NAG,NGEN
C59.1209,Dat kyalane ranu,NAG,NGEN
C68.1276,Video ta dekhe mone hoilo fokir badsha oili fokirer sobabi thake,CAG,NGEN
C46.213,Sala Muslim gulo esob kore,CAG,NGEN
C59.2375,"রানুদি আপনার গলা অসাধারণ
কিন্তূ আপনার অহঙ্কার অনেক বেশি
এতো ওড়ার দরকার নাই
আর হ্যাঁ এটা মনে রেখো কেউ খুব দারুন বলেছেন যে উড়ছে তাকে উড়তে দাও তাকে শুধু
বলে দিও পৃথিবীর টান নিচের দিকে আপনাকে একদিন নিচে নামতে হবে। ধন্যবাদ",CAG,NGEN
C61.1983,Ranu chudi k bol goribder apoman korte na,OAG,GEN
C44.7,"সেইসব খানকির ছেলেরা এখন কোথায়? যারা পুলিশ ফাইল এ কোন মুসলিম দের ধরষন এর ঘটনা
দেখে বাজে বাজে কমেন্ট করে বলে যে মুসলিম দের চরিত্র এইরকম । এখন এখন সেই বেজন্মা
জারজ সন্তান বেশ্যা মাগির ছেলেরা কোথায় কমেন্ট করবি না",OAG,GEN
C62.314,"Tui akta magi,,sali",OAG,GEN
C61.1660,sala Bheege Re Chunri ke khilaf madarchod sali randi chhinar,OAG,GEN
C65.348,এটা নাকি নায়ক??,CAG,NGEN
C68.320,"যে তোমাকে উঠালো মাথায়, তাকেই মারলে জুতা।
অতিন্দ্র দাকে নিয়ে বাজে মন্তব্য করলেন কেন রানুদি।",CAG,NGEN
C45.496,"era মহিলা মা এর জাত. please তোমরা এনাদের দাম কোরো না... তোমাদের মুখে বাধে
na??. এরা মানুষ.. দরকার হলে এনাদের স্বাভাবিক জীবন যাত্রায় ফিরিয়ে আনো... কাজ
দাও. যাতে সমাজে এরা মাথা উঁচু করে বাঁচতে পারে...",NAG,NGEN
C68.1315.2,Ripon8 Majumdar,NAG,NGEN
C59.1338,Tor video Amar besi birikto lagche,NAG,NGEN
C47.18,"মহিলা আসামি ধরতে মহিলা পুলিশ আসে,,পুরুষ আসামি ধরতে কেন মহিলা পুলিশ আসলো,
বুঝলাম না",NAG,GEN
C59.371,Bal cher tui ranu magi...,OAG,GEN
C45.124,"ভাই শিয়ালদা থেকে যাওয়া যাবে কতক্ষন লাগবে যেতে আর কোন জায়গায় জায়গার নামটা
কি বলুন প্লিজ",NAG,NGEN
C68.198,"Meyeer BHAOW meyeder patoner karon, Rabindranather dorpochurno ta sotti hote
dekchi. Ei Ranu Mondoler BHAOW eto beshi je er aar sansar kora holo na, pothe
chole elo, eder dimake BHAOW chara aar kichu nei. Jodio ganer sujog elo, ulto
palta kotha bole seta hariye fello. Dekbo BHAOW toder ki kore pet vorai.",CAG,NGEN
C61.886,"tr gan sunle amar kan diye birjo paat hoi re bal... teri meri teri meri kan
diye pore birjo jodi suni panu di r gan. .. ai gan ta better.. ranu di gan
chere akta panu r channel kholo",CAG,GEN
C44.125,Baler balobasa....eta nostami,NAG,NGEN
C47.106,Khankir chala tor bon k dia business kor,OAG,GEN
C59.1298,Jaa bolco vai 😂😂😂😂😂,NAG,NGEN
C45.420,Ekhankar Address ta Dao,NAG,NGEN
C59.2131,👌👌👌👌👌👌👌👌👌👌👌,NAG,NGEN
C44.226.1,@হিয়াশা জামান হীর Tor mukhe dhon dhukiye debo ...,OAG,NGEN
C68.1194,Apni ekdom thik bolechen 100%% dada,NAG,NGEN
C44.346.1,Eta valovasa Noy eta paglami,NAG,NGEN
C45.68,সত্যি কষ্টো পেলাম...,NAG,NGEN
C46.6,Fashi hay jeno sabgular,NAG,NGEN
C59.162,Akbom thik yrr,NAG,NGEN
C68.1023,Ekdom thik bolechen,NAG,NGEN
C65.408,ভালো লাগল,NAG,NGEN
C59.1551,"Are boss ar you great and so funny
So thank you khub bhalo laglo kotha gulo sune 👍👍👍",NAG,NGEN
C68.1028,Payar juto mathau tulte nai.,CAG,NGEN
C68.287,এক পা ডাঙ্গায় আর এক পা কবরে তার কথা কি রে বাবা,CAG,NGEN
C61.1790,Kanke mage,OAG,GEN
C59.2135,"Mone hocche etto khisti Mari...ey ranu k..sala ranur seta venge dau. Dhemni
kothakar kalthi .magi 😠😠😠😠moreu na sala",OAG,GEN
C59.1830,"রানু তো একটা ফকনির ওকে জুতার বারি সে মানুষের সাথে ভালো ব্যবহার করতে পারে না
সালি চাকর কাকে বলিস",OAG,NGEN
C46.212,Sob kotar fasi daoya uchit,NAG,NGEN
C68.294,Khub valo bolachan dada,NAG,NGEN
C68.498,Hahaha🤣🤣😂😂,NAG,NGEN
C59.1428,Baler voice,NAG,NGEN
C45.192,আরে দাদা আপনি তো নাম্বারটা দিবেন সোনাগাছি দালাল এর নাম্বার আমি যোগাযোগ করব,NAG,NGEN
C45.54,Dada lastl Meye tar number ta deoya jabe plz,NAG,NGEN
C59.19,"Onar moto mohilak ai jaygay na pouche jei bachara ai jaygay pouchanor jonno
nijek bikri korte badho hoche taderk khuje ai jaygay jawar sujok dawa uchit.",NAG,NGEN
C68.246,রানুর পিছনে জিন দা কে লাগিয়ে দিন,CAG,NGEN
C59.406,Darunnn,NAG,NGEN
C68.49,Kon,NAG,NGEN
C59.2004,Thik bolecho ekdom ..aahonkar i manuser patoner mul karon,NAG,NGEN
C46.49,Shala Muslim jekhane sekhane eisabkanda.besibhage dharsane Muslim jarita,OAG,NGEN
C59.1610,Tai ho6a ranu deder sata😜😜😜😜😜,NAG,NGEN
C59.1751,"Amr j ai rnu tar upre blv hoi nhh j aita atw bhlw guty pree .. R thinking bhut
khrp",NAG,NGEN
C45.439,Poramathe amar bari😁😁😁,NAG,NGEN
C59.1942,Ba ranu di ba,NAG,NGEN
C44.234,"Plz bhi amra o bhi bon niye bash kori.somaj r nongra korben na.amn video
banaben na🙏",NAG,NGEN
C45.627,kon jayga eta,NAG,NGEN
C44.270.3,@হিয়াশা জামান হীর Hindu law te asob nei....r scientifically o uchitna asob,NAG,NGEN
C55.53,এরকম মেয়ে আমার পাল্লায় পড়লে গাঁড় ফাটিয়ে দিতাম,OAG,GEN
C59.2215,আমি ও চাইছিলাম এটা ধন্যাবাদ,NAG,NGEN
C59.1797,Are ranu to karor barir kajar lok hoar joggota tao nai re vai,CAG,NGEN
C59.2328,Bokachoda,CAG,GEN
C59.1486,"PLZZ oke ni ar gaan kora Ben na ..dog mothon Gola sur.. valo Lage Na sali gaan
sounte .ranou toi amr Bari ahi be amar joutho poris kar korbe",NAG,NGEN
C59.1838,Really Dada ei rokom 1ta video dorkar chilo oi mohilar jonno,NAG,NGEN
C66.20,Tader personal Tara lead krbe eder ato matha batha Kano.,CAG,NGEN
C68.506,Ahankari and akitogy,CAG,NGEN
C68.985,রাইট কথা,NAG,NGEN
C59.2087,Darun bollen dada...akdom moner kotha...👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾,NAG,NGEN
C61.2169,Ranu di gud mara deye aso,OAG,GEN
C46.70,Ekta meye hisabe chokhe jol ese gelo.sotti manus k voy kore,NAG,GEN
C46.229.2,Soitan katoa .janoar,OAG,NGEN
C68.202,Ore dekhlei mejaj kharap hoy,OAG,NGEN
C59.1056,দাদা সেরা দিয়েছো,NAG,NGEN
C45.757.2,কল তুলছো না কেন,NAG,NGEN
C59.652,"Tobe ha eta thik kotha meye ta eto din kothai chilo maa r jonno dorod uthle
utheche",CAG,NGEN
C59.1029,Jeo guru faatea deyocho😎😎😎😎😎🙌🙌🙋🙋🙋,NAG,NGEN
C45.244.1,"তুমি আমার সঙ্গেই আসো , তাহলে দুজনে মিলে কাজটা করি , তুমি বলে দিলে শেষ না ,
তোমাকেও প্রতিবাদ করতে হবে , একটা কমেন্ট করে অনেক কিছু বলা যায় , ওতে বাপের
ব্যাটার পরিচয় নয় !",NAG,NGEN
C45.762,মোটা মুটি,NAG,NGEN
C59.1468,মনের কথা বললে সব 💖💖,NAG,NGEN
C59.1922,Sera video boss,NAG,NGEN
C62.300,নষ্ট মহিলা তোর ছেলে যে শাকিবের এটাই সত্য,CAG,GEN
C68.78,রানু মন্ডল বেইমান রানু মন্ডল বেইমান চিটিংবাজ বের করে দিক স্টুডিও থেকে,OAG,NGEN
C68.356,Janoarar asavva may challa ranumandal,OAG,NGEN
C44.29,Ai gula na dakhao ai valo,NAG,NGEN
C59.1278,Bal er singer...,OAG,NGEN
C68.1280,Akdom thik bolsen dada,NAG,NGEN
C59.389,Awesome 👌 akdom right 👍,NAG,NGEN
C44.265,"Hriday achhe jar sei to valo base.
Pratiti manuseri kinane prem ase ;",NAG,NGEN
C45.747,video করছিলে বুঝতে পারলে যা দিতোন না তোমাকে,NAG,NGEN
C59.999,Sera dada,NAG,NGEN
C44.165.1,@Md Salman ও আচছা,NAG,NGEN
C44.185,Cheeee,NAG,NGEN
C59.1723.4,@Syedesha Payel ekdom thik,NAG,NGEN
C59.2389,Faltu choda magi,OAG,GEN
C59.802,Very nice Dada,NAG,NGEN
C59.1538,Akdom thik bolecho,NAG,NGEN
C59.1456,Salute sir,NAG,NGEN
C45.730.1,@ASRAFUL HOQUE ভাই আপনার কোন সমস্যা,NAG,NGEN
C59.1957,Durdanto video topic ta,NAG,NGEN
C59.1985,Dada Tumi jeta bolcho ekdom thik,NAG,NGEN
C68.1215,Abar dilam dada ladte j kotha ta bolle,NAG,NGEN
C68.161,"Ar Ranu modal holo jomer chakor, petni, father fucker, illiterate, chhhhiii, l
wish l could throw gobor on her mouth karon onar mon ar kotha gulo goborer
motoh",OAG,NGEN
C68.118,"surar baccha tor gara ukun dorbe bancod vhikare codar bal tor poda gondo
bancod",OAG,NGEN
C68.251,Last line ta darun..perfume mekhe na bhikhhe korten na deo mekhe😂,NAG,NGEN
C59.1086,"Darun bolechen bhai, arey era to genetically chechra...asoley ei Ranu Mondol
gaitei janena...ota Iswarer awaj...Ranu Mondol er gola theke berocche...karon
se iswar er chakor...😂😂😂👍🏻♥️",CAG,NGEN
C68.304,Aaa ree oke juto maro,CAG,NGEN
C68.786,"Tahole tomi ki bol6o
Comment me",NAG,NGEN
C68.928,এক সময় তাই ও গতরে গু মেকে ভিক্ষা করতেন সে সময় তিনি একজন নাফর মান,CAG,NGEN
C68.1175,"Oree dekhlei ghrina lage abar Orr gaan shunbo??? Kokhono na😠😠😠chhotolok ekta
fokirni mohila",OAG,NGEN
C59.2121,Super bhai,NAG,NGEN
C59.1691,"thanks bai video ta dewar jonno
kotha gula tik bolechen",NAG,NGEN
C59.229,Ei rokhom video aro banano uchid apner,NAG,NGEN
C59.2175,"তোমার ভিডিও গুলো খুব খুব ভালো লাগে,, আর এই ভাবে হাসিয়ে যাও সবাই কে,,,,
হাসানোর মতো ভালো জিনিস কিছু নেই,,",NAG,NGEN
C44.333.5,"@Apurba Patra apni to bolte parten eta khub kharap ei dhoroner ghotana jeno na
ghote....plz ei vabe muslimder niye bolben na...oporadhir kono jat hoy na
....tara iswar er kotha vule giye ei dhoroner ghotana ghotay",NAG,NGEN
C59.154,Ranu Bador adaar test kokhono janbe na,CAG,NGEN
C68.460,Atindra Da please r video post Koro na.jodi Tomar sikha hoya thakay,NAG,NGEN
C45.613,kon jaiga ata,NAG,NGEN
C45.736.1,বারাইপুর,NAG,NGEN
C68.645,Ai nodi besi Bhogoban Bhogoban kore,CAG,NGEN
C65.457.2,ধন্যবাদ আপনাকে,NAG,NGEN
C44.345.4,Gudmarani chale ke maaaar,NAG,GEN
C45.767.2,তোরা তো মা বোন বউ দিয়ে সারা দুনিয়ায় তো বেবসা করিস,OAG,GEN
C65.271,পরি তুমি সেক্স মুভি করলে হলে অনেক লোক পাবে,CAG,GEN
C45.183,Address din plz,NAG,NGEN
C68.712,রানুর ভন্ডা‌মি ও নিচু মান‌সিকতা তু‌লে ধরার জন্য ধন্যবাদ,CAG,NGEN
C68.956,"সেলিব্রেটি হয়ত হয়ে কিন্তু আচারণগত কৌশল ভিক্ষারীই রয়ে গেছে, তো ভিক্ষারীর
মন্তব্য আর কত ভালো হবে!? যাকে যেখানেই শোভা পায় তাকে সেখানেই রাখা উচিৎ!",CAG,NGEN
C44.254,এরা খালাতো ভাইবোন,NAG,NGEN
C44.237.4,"@FunMasti Tv khankir chele Tora to baba mara make chudis abar bon ke biye
korir toder bal ki bojhabo😈👿",OAG,GEN
C59.1644.2,"Bass ei holo suru meyeder line mara.... YouTuber cheleder dekhlei meyeder
bhuri bhuri comment.
Boli sundori fb te reply korona keno????",CAG,GEN
C59.716,😀😀😁😁😀😀😁,NAG,NGEN
C45.363,Ata kothai go,NAG,NGEN
C45.557.1,জায়গা টা কোথায়,NAG,NGEN
C45.297,kothai aita video korle ...,NAG,NGEN
C46.76,Aparna Sen egolo niye mukh khule na,CAG,NGEN
C68.259,Magi ranu nega v..... R ak jonk vickary bola,CAG,GEN
C59.2095,Atindar mohan,NAG,NGEN
C68.5,এর গান শুনা বন্ধ করে দিলে ভালো হয় যে যেমন তার সাথে তেমন করতে হবে,CAG,NGEN
C45.502,"Baal beta oder jaigay dariye dekh kmn lage ?? Peter daye krchhe Vai .baler
video bananor jnoo Tumi ja krchho thikna",NAG,NGEN
C46.239,"comment na kore parlam na. Ekta meya hisabe eisab deKe insecure feel kor6i.
Eta kemon prithibi , Ei saytan guloke jonmo diya6a ekjon meya, tao era meya
der ektu respect Korte pare na. Meyata jebhabe kosto peya6a, oibhabai ether ke
sabar samna kupiya mara uchit, jate ar kono saytan eisab Korte sahas na pay.",OAG,GEN
C46.264,Choke jal chole alo,NAG,NGEN
C59.205,Pocha mache besi machi Bose .dada,NAG,NGEN
C68.456,Ek dom thik bolacho dada,NAG,NGEN
C44.226,"আপনারা যে যার মত খারাপ মন্তব্য করছেন কেন বুঝলাম না একমাএ নিজের মায়ের পেটের ভাই
বোন ছাড়া কিন্তু বিয়ে হয় তাহলে ভালবাসতে অপরাধ কোথায়",NAG,NGEN
C45.341,দাদা এটা কোথাকার জায়গা বলুন আমাকে চুঁদতে হবে,NAG,NGEN
C61.146,MC mg BC.😠😠😠😠😤😤🤮🤮🤮🤮🤮🤮🤮😐😐😐,CAG,GEN
C68.64,Dhonnobad vaia amra aro kichu v d o dektey chai beiman ranu mondoler,CAG,NGEN
C59.1292,😁😁😁😁,NAG,NGEN
C59.2114,Darun diye6o dada,NAG,NGEN
C45.321,"Keno esob aje baje video banachhen dada.. kono meye esob kaj ichhe kore kore
na... r ora to apnar sathe valo bebohari korlo. R apnake dekheo to mone holo
apni oi meyetar kache gelen .
Mane soson o apni i korben r tader bodnam o apni i korben bah...😕😕",NAG,GEN
