ID,Text,Sub-task A,Sub-task B
C4.2107.1,MODERN Feminism is dog shit,OAG,NGEN
C7.2130,"Vijay Devarkonda be like....  
I don't give a fuck...🖕🖕😂😂😂",NAG,NGEN
C33.335,"The video is damn too much stretched..  
It could have been completed in around 2 mins",NAG,NGEN
C10.694,"Mamata , Arundhuti etc are born out of Surawardi Sperm he dropped to the wombs
many women on 16th Aug-1946 in Kolkata. In true sense they are really Bastards
/ Bitch-biologically they can't have a known father . We all know what
happened to him and imagine what is awaiting to Mamaata and Bitch Arundhati.",OAG,GEN
C33.488.2,No. Me too.,NAG,NGEN
C10.459.1,"Chandniee Toushare Aillengare because she is from kerala. Here people have
brain and most of the time they using it ,you may not understand",NAG,NGEN
C36.412.1,The realm Of homosexual group can benefit all the regiment...,NAG,GEN
C32.28,Pls tell me this music's name?,NAG,NGEN
C68.1060,Hi Dad 9679897440,NAG,NGEN
C64.11,I'm your Big fan,NAG,NGEN
C10.111,"sir arnab 77 child died due to the negligence of doctor in Rajasthan at
kota.... pls report that n ask question to congress govt ...pls pls pls...",NAG,NGEN
C10.253,"Why is Arnab holding a debate? It's not a debate. Rather he should be on the
right side of panel and let Ravish Kumar conduct the debate.",NAG,NGEN
C10.542,"She luks so cunning.  
Paid traitors of india",OAG,NGEN
C45.296,Which place,NAG,NGEN
C4.1434,"Here anyone else except me who didn't watch
[#KABIRSINGH](http://www.youtube.com/results?search_query=%23KABIRSINGH) movie
at any cost? ✋",NAG,NGEN
C4.1489,Please do a review on Joker 2019,NAG,NGEN
C4.706,All facts💯,NAG,NGEN
C7.1691,And yes I hate feminist being awara is their so called freedom,OAG,NGEN
C7.2589.3,I agree bro you are right,NAG,NGEN
C33.515,Nice video..i love lgbt people,NAG,NGEN
C26.254,when law don't do insaf them this happens .,NAG,NGEN
C4.1969.2,The way he did makes it a whole lot funnier,NAG,NGEN
C59.1227,"I don't know y I think she don't know hw to sing bt I respect poor people n I
don't like attitude",CAG,NGEN
C10.515.2,"she was sleeping with ranga and billa and that swara baskhar was fingerring
herself watching her😂😂😂",CAG,GEN
C10.348,"Kasturi is in a lala land. Jesus Christ she said, so sad. Only god will help
her.",NAG,NGEN
C7.1529,"This is irresponsible & flawed filmmaking..like raju hirani does...  
  
Ending is cherrypicked.",NAG,NGEN
C7.1554,Shahid is best actor,NAG,NGEN
C7.1881,"You are not wrong, you are just ignorant.",CAG,NGEN
C59.1979,Ranu mandal I just hate her,OAG,NGEN
C4.1321,"Totally agreed with your practicality but there are many subtle things that
actually shows how bad the character is and how he suffers for that. You
actually said a lot of things wrong:  
1\. He understands how wrong his attitude is  
2\. Looses his license even though he could have lied and won the case; this
shows how the character matures and starts to remorse his attitude  
3\. He is a kind of person who runs away from a complex situation but at the
end he never wanted to bring that as an excuse (had it not been his friend,
girl would have never known). He did wrong and he realised.  
4\. Totally wrong when you say he is abusing his parents. The ending parts
shows how his relation with father changed.  
5\. Totally wrong when you say he used to stalk that girl even after breakup.
He never does that even though he is unable to move on  
6\. If u see the movie you will understand how he started hating himself. A
man who is narcissistic by nature when he starts to be ashamed of his
personality and attitude, its a very big positive change.  
7\. Okay i agree he ends up getting the girl in a very unrealistic way, but
the scene where he is ready to accept the baby and give him a father without
anything spoken shows the purity in his love (i agree the ripening of the
relationship was very bollywood typical though)  
8\. yes agreed that he was self harming but nowhere did he let the girl know
about it and hence force her to take any decisions based on that. The person
is fake masculine i agree but not manipulative so you cant call it abusive
relationship.  
9\. This guy cares so much about the girl that he rubs her shoulder after
removing her heavy bag.  
10\. The girl had equal domination rights in him as well. She slaps him when
he was out of control angry in a public place and he starts to apologise. I am
sorry I do see a trait of matured and very mentally intimate relationship
here.  
11\. I agree his background was typical bollywood but again as you mentioned
if he was not so pampered he would not have done all the blunders (a humble
background would end up seeing him in jail and maybe a underworld don
biography can be written after that), so to give the film all the colours he
had to belong to a family of means. How about 50 shades of grey as an example
!  
12\. Apparently he never reads(according to you) but how about the fact that
he took her and taught her a lot during a song and never tried to take
advantage of her (she made the first move which shows her agreement). Its also
shown even though he tries to be masculine he never really could face the girl
for long, he was not comfident till the girl agreed.  
13\. You need to agree that girl enjoyed the character and hence he could be
what is portrayed. And hence like kabir (which i do consider a realistic
flawed person), preeti is also a very real character, silent but manipulative.  
14\. Regarding that sex scene. Thats a typical example of rape. Many rapist
actually raped when they were mentally unstabled adding physical needs
(hormones) on top of that. But he says he is sorry and leaves (he dis wrong
but he realises, isnt that good? Isnt that what a normal person should do?)  
15\. He is tharki? Yes he is ... its his sadness mixed with hormones, a very
typical situation of being desparate. But that same person never wanted to go
into a fake relationship, isnt that honesty and maturity? He never wanted to
hurt anyones feelings like his were hurt. All he wants is sex! Isnt that what
hookup culture is in modern Metros? People hookup even without any mental
desparation, just for fun. Why is that not a very real situation then?  
  
Please feel free to couter attack me with a debate. But till then your reviews
are as flawed and biased as the charecter of kabir.  
Ps. I am a big fan of ur work and not a narcissist sympathizer. Dont worry man
todays youth gets enough dose of dumb sexual contents. They are gullable. And
sex sells, thats truth, hence is sold by bollywood. Kabir singh dint sell dumb
sex atlst and is a masterpiece for acting skills. Maybe watch Vijaya
dervakonda in arjun reddy. Takes a lot of effort to get in the shoes of those
villain charecters, should appreciate that before calling it garbage. Ranvir
was great actor since his charecter lost in padmavati but shahid is shit
because his charecter finally gets love? Totally hypocrisy",NAG,NGEN
C10.623,"If this arundhati writs a book will as the Arthur name as ranga & billa or
some kind of bitch dog",NAG,NGEN
C7.310,Wonderful 😍,NAG,NGEN
C4.47.1,"Arjun controlled his mind from a very young age. Once three vaishyaas entered
the room where arjun was resting. But he quickly told all of them to get lost.",NAG,NGEN
C10.621,What is the objective of this lady???,NAG,NGEN
C7.2375,Is it reply to Rajeev mansad?,NAG,NGEN
C59.2296.4,I like him,NAG,NGEN
C68.463,I hate ranu mondol,OAG,NGEN
C59.561,True bhaya true .... Just subscribed..... Baah i loved this video,NAG,NGEN
C4.583,"Bro this movie is A Rated
I don't think adults get influenced by movie so much unlike teenagers. Of
course the character was a coward who always ran from his problems but that's
okay.. not all lead character have to be perfect sanskari launda. Watch the
movie for fun. There's no take home message from the movie. Dekh ke bhul jao.
Apart from this I appreciate Shahid's acting.
I also disagree with one of your point that he's medical student and you not
see him studying. He is medical graduate and he is doing his internship for
1st half. Later he get admission in PG college there you see him studying when
Preeti comes and surprises him.
I like rest of your points. Great perspective. I Admire you",NAG,NGEN
C68.940,Koyel Di rite and very nice,NAG,NGEN
C26.297,hero!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,NAG,NGEN
C58.122,She is joker ranu mandal,OAG,NGEN
C7.1507,"HELLO, Sir I am a 20 year old student of Mass Communication and Journalism, I
am verry much inspire your thinking and salutes your work in bringing the real
truth, Sir I have made a documentary on LGBTQ community I would like you to
please watch that documentary and leave your comments so that I can improve
more, I have made the documentry in very tight budget of 1000 only so it might
not be as good but I have given my full effort.  
<https://youtu.be/E2X-KT2F2mo> this is the link of my documentary plz sir
watch and comment for which I would be very thankful to you.",NAG,NGEN
C9.63,"There should be MIlitary rule,Well done Delhi/UP police Shoot all the bastard
antiNational urban naxals ,students,Media like NDTV,The Wire and congress like
in china and Pakistan,Innocent people are killed bcoz of bastard NDTV,the
Wire,Scroll",OAG,GEN
C4.1894,"[6:39](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=6m39s) real summary of
this video",NAG,NGEN
C7.2543,"[#Taaaliiii](http://www.youtube.com/results?search_query=%23Taaaliiii) for
[#Saaririk](http://www.youtube.com/results?search_query=%23Saaririk)
[#Sambandhhh](http://www.youtube.com/results?search_query=%23Sambandhhh)!!!!",NAG,NGEN
C10.252,"Every one knows that Arunthathi Roy gets money from Pak army to destabilise
India.. Here you seen what she do ?",NAG,NGEN
C4.511,KGF analysis plz,NAG,NGEN
C4.285,"It seems you didnt understand ""Kabir Singh"". Also, it looks like you lack
basic knowledge to review a movie. Kabir Singh is a powerful movie. I know it
has got its own faults but nevertheless a very raw movie. Also some points
raised by you are valid where as others are just bullshit. We Indians like to
watch stories of others, especially love stories. If you want to watch real
stories then better stick to news channels,NGC,discovery and documentaries
etc. Kabir Singh is an offbeat manic love story which you cudn't understand.
Watch the movie once more you will get answers to your questions.",CAG,NGEN
C4.769,Love you dude,NAG,NGEN
C4.1601,Those 89 people are producers and directors 😂😂😂,NAG,NGEN
C4.2095,"Shwetabh brother have you watched the recent anime movie weathering with you
which was released in India?",NAG,NGEN
C10.469,Definitely either she getting foreign fund or she is idot,NAG,NGEN
C7.671,You need a doctor..Get well soon..,NAG,NGEN
C4.1880,Exactly what I felt about the movie!! 🔥,NAG,NGEN
C10.1405.1,Budhdhi randy would be good too,NAG,GEN
C4.283,"I'm a ny based indian filmmaker, and I found this review so immature ,,so,With
due respect, pls go and study what film and filmmaking is.
It's not easy to be a critics ... So ,plsss ...",NAG,NGEN
C4.71,"Mfs Saying Kabir Singh has toxic masculinity, where were you when Ranjhanaa
was released, that Sonam slapped Dhanush unnecessarily isn't that toxic
femininity, take Judaai for instance, sells Husband for money, is that ethical
and good for a man coming from a woman",CAG,NGEN
C4.774.2,"Bollywood also made great movies like super30, chhichhore, war. Better try to
watch good movies instead of shitty housefull4",CAG,NGEN
C4.1649.1,"We all knew that the movie was a little over the top. The main issue was the
selective outrage from the Feminist brigade. They critise certain movies that
potray male lead characters as Dominant and vile. But at the same time they
encourage toxic female behaviours in movies . Who treats her male counterparts
as crap shit  
  
We somehow had to defend Kabir Singh  
There was no other way around",CAG,NGEN
C4.1101,I crave for such intellectual conversations. God bless you sir.,NAG,NGEN
C65.386.5,"Xxx
P",NAG,NGEN
C7.2238,🤝Review very NYC bhai❤❤❤,NAG,NGEN
C68.1221,"You are absolutely right brother. She is not a singer but she is absolutely a
good beggar",OAG,NGEN
C59.2042,Superb Bro.......,NAG,NGEN
C33.753,fabulous bro,NAG,NGEN
C32.21.4,@Alijah hussain mirza HE IS MY BF ..,NAG,NGEN
C4.1933,"Bullshit advertisement of tinder on filter copy and patakha  
And making me insecure all the time to have a date with someone which I don't
get",NAG,NGEN
C4.1705.2,@Sahil P exactly,NAG,NGEN
C10.673.1,"@tulasi dass Please enlighten me on this constitution you are talking about.
Not from WhatsApp forwards please. A PM lies to the entire nation, it is taken
as a joke. When someone makes a sarcastic joke, you want to take it seriously
and imprison them. Will wait for your version of the Constitution.",NAG,NGEN
C4.1257,"i was thinking kind of same thing after seeing this mvie.... i dnt knw why
many people r loving this character of kabir singh.. considering him 'real
lover'..though the character is really harsh and unreal....mentally sick ...
totally overrated mvie...",NAG,NGEN
